movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0044110,Ten Tall Men,1951,Approved,97 min,"Action, Adventure, War",6,"During the Riff War in Morocco, the French Foreign Legion's outpost of Tarfa is threatened by Khalif Hussein's tribes but Sergeant Mike Kincaid devises a plan of survival until the arrival of French reinforcements.",Willis Goldbeck,/name/nm0325135/,"Burt Lancaster, 
Jody Lawrance, 
Gilbert Roland, 
Kieron Moore","/name/nm0000044/,/name/nm0492594/,/name/nm0738042/,/name/nm0601476/",1042,
tt1368870,Ticket Out,2012,Not Rated,90 min,"Action, Crime, Thriller",4.7,A mother takes her children and flees an abusive ex-husband.,Doug Lodato,/name/nm0517045/,"Ray Liotta, 
Alexandra Breckenridge, 
Colin Ford, 
Ciara Bond","/name/nm0000501/,/name/nm1020036/,/name/nm1225406/,/name/nm2758601/",1113,
tt2308860,Traffickers,2012,Not Rated,111 min,"Action, Crime, Drama",6.3,"A thriller about the passengers with different objectives on board a cruiser headed for China, being chased over and over again and unexpected happening of things.",Hongsun Kim,/name/nm2341549/,"Chang Jung Lim, 
Daniel Choi, 
Dal-su Oh, 
Yun-hie Jo","/name/nm0510514/,/name/nm3806917/,/name/nm1367681/,/name/nm1464070/",795,
tt0052604,The Giant of Marathon,1959,,90 min,"Action, Adventure, Drama",5,A Greek soldier leads the fight against an invading Persian army.,"Jacques Tourneur, 
Bruno Vailati, 
Mario Bava",/name/nm0869664/,"Steve Reeves, 
Mylène Demongeot, 
Sergio Fantoni, 
Alberto Lupo","/name/nm0883213/,/name/nm0000878/,/name/nm0716302/,/name/nm0218634/,/name/nm0266949/,/name/nm0526958/",982,
tt0300620,So Close,2002,R,111 min,"Action, Crime, Thriller",6.6,A conflict of interest between two high-kicking assassin sisters is complicated as they're pursued by the criminals who hired them and an equally high-kicking female cop.,Corey Yuen,/name/nm0477035/,"Shu Qi, 
Wei Zhao, 
Karen Mok, 
Song Seung-heon","/name/nm0795517/,/name/nm0955505/,/name/nm0596297/,/name/nm1046846/",7783,76584
tt0045064,Radar Men from the Moon,1952,Approved,167 min,"Action, Family, Sci-Fi",4.6,"Strategic targets on Earth are being destroyed by an unknown weapon. Government security head Henderson suspects it's an ""atomic ray"" originating from the moon! He assigns Commando Cody, ...                See full summary »",Fred C. Brannon,/name/nm0105175/,"George D. Wallace, 
Aline Towne, 
Roy Barcroft, 
William Bakewell","/name/nm0908647/,/name/nm0250881/,/name/nm0054117/,/name/nm0049055/",1122,
tt1809231,Jackpot,2011,Not Rated,86 min,"Action, Comedy, Crime",6.6,"Terrified and bloody, Oscar Svendsen awakes clinched to a shotgun in a strippers joint. Around him 8 dead men, and police aiming at him. To Oscar it's clear that he is innocent. It all started when four chaps won 1,7 million on the pools...",Magnus Martens,/name/nm0994368/,"Kyrre Hellum, 
Mads Ousdal, 
Henrik Mestad, 
Arthur Berning","/name/nm1178594/,/name/nm0653626/,/name/nm0582278/,/name/nm2791225/",3291,
tt0060330,Carry on Don't Lose Your Head,1967,,90 min,"Action, Adventure, Comedy",6.5,"The time of the French revolution, and Citizen Robespierre is beheading the French aristocracy. When word gets to England, two noblemen, Sir Rodney Ffing and Lord Darcy take it upon ...                See full summary »",Gerald Thomas,/name/nm0858873/,"Sidney James, 
Kenneth Williams, 
Jim Dale, 
Charles Hawtrey","/name/nm0416228/,/name/nm0931054/,/name/nm0197715/,/name/nm0001889/",2905,
tt6448032,Pororo3: Cyber Space Adventure,2015,,90 min,"Animation, Action, Adventure",6.4,"In this Pororo the Little Penguin adventure, Pororo must tap into his video game abilities to save a princess. Together with his group of friends, Pororo enters a magical world to save the day!","Chanwook Park, 
Young Kyun Park",/name/nm6539920/,"Hong Bum-ki, 
Su Jung Ham, 
So-Young Hong, 
Hwan Chin Kim","/name/nm5485894/,/name/nm7440264/,/name/nm5485335/,/name/nm8901475/,/name/nm5485883/",23,
tt13978628,Pakka Commercial,2022,,152 min,"Action, Comedy, Crime",4.2,"A hotshot lawyer who is a money-minded locks horns with his father, a good man and an ex-judge in a case involving the person because of whom the judge had to resign.",Maruthi Dasari,/name/nm5039798/,"Gopichand, 
Raashi Khanna, 
Sathyaraj, 
Rao Ramesh","/name/nm1385228/,/name/nm5637317/,/name/nm0766470/,/name/nm3559559/",843,
tt0258016,Pedro Navaja,1984,,95 min,"Action, Drama",6.8,"Based on the international hit song, 'Pedro Navaja (Peter the Knife)' is the story of the coolest street-smart hustler ever to walk the streets of Mexico City. The police are after him, his...                See full summary »",Alfonso Rosas Priego hijo,/name/nm0970063/,"Andrés García, 
Sasha Montenegro, 
Adalberto Martínez, 
Sergio Goyri","/name/nm0305955/,/name/nm0599378/,/name/nm0554959/,/name/nm0333088/",179,
tt7089544,Thirteen Cars,2023,,,"Action, Crime, Drama",,"When Harry Dodson comes out of criminal retirement stealing cars to order, he screws up. The desperate, Liverpool criminals he let down, not only have his daughter captive but are unwittingly party to a secret from his past.",Rob Woods,/name/nm5690910/,"Tamzin Outhwaite, 
Vas Blackwood, 
Ian Reddington, 
George Russo","/name/nm0653666/,/name/nm0085997/,/name/nm0714739/,/name/nm1697006/",,
tt0286098,Zu Warriors,2001,PG-13,104 min,"Action, Fantasy",5.1,"Between the heaven and the Earth exist the Zu's mountain range, where live the immortals of Omei, the highest mountain of Zu, but the kingdom is in danger by Amnesia, a renegade immortal ...                See full summary »",Hark Tsui,/name/nm0007139/,"Ekin Cheng, 
Louis Koo, 
Ziyi Zhang, 
Cecilia Cheung","/name/nm0155562/,/name/nm0465503/,/name/nm0955471/,/name/nm0156444/",3595,
tt0064939,Satan's Sadists,1969,R,86 min,"Action, Drama, Horror",4.7,"The ""Satans"" are a very cruel biker gang led by Anchor. The gang goes to a diner in the middle of nowhere in the California desert where they begin to terrorize Lew and his patrons and his ...                See full summary »",Al Adamson,/name/nm0011467/,"Russ Tamblyn, 
Scott Brady, 
John 'Bud' Cardos, 
Robert Dix","/name/nm0848560/,/name/nm0103722/,/name/nm0004616/,/name/nm0228718/",1111,
tt0092311,The Last Women of the Philippines,1986,,90 min,"Action, Adventure",4.8,Two young sisters are shipwrecked on a deserted island with their teacher Ms. Muro.,Jesús Franco,/name/nm0001238/,"Lina Romay, 
Flavia Mayans, 
Helena Garret, 
José Moreno","/name/nm0739124/,/name/nm0381184/,/name/nm0308057/,/name/nm0604024/",77,
tt0090956,Eastern Condors,1987,R,93 min,"Action, Adventure, War",7.1,"A group of Asian prisoners is recruited, trained, armed and sent to Vietnam to destroy a cache of American weapons left behind after the Vietnam War, before the Vietcong discovers its location.",Sammo Kam-Bo Hung,/name/nm0005033/,"Sammo Kam-Bo Hung, 
Biao Yuen, 
Haing S. Ngor, 
Ching-Ying Lam","/name/nm0005033/,/name/nm0950707/,/name/nm0628955/,/name/nm0482580/",2664,
tt0108100,Shadowhunter,1993,R,97 min,"Action, Drama, Horror",4.6,A burned-out LA cop is sent to a Navajo reservation to bring back a murder suspect. The cop must traverse a forbidden desert territory and struggle against his suspect's mystical powers.,J.S. Cardone,/name/nm0136592/,"Scott Glenn, 
Angela Alvarado, 
Benjamin Bratt, 
Robert Beltran","/name/nm0001277/,/name/nm0023130/,/name/nm0000973/,/name/nm0000296/",518,
tt0157358,Barood,1976,Not Rated,140 min,"Action, Crime, Drama",6.1,"Young Anup Saxena lives a middle-classed lifestyle in Bombay along with his widower dad, Durgaprasad, who works as a Police Inspector. Anup's life is turned upside down when he witnesses ...                See full summary »",Pramod Chakravorty,/name/nm0149850/,"Rishi Kapoor, 
Shoma Anand, 
Reena Roy, 
Ashok Kumar","/name/nm0438501/,/name/nm0025625/,/name/nm0747155/,/name/nm0006369/",100,
tt9598172,Saving Leningrad,2019,TV-PG,96 min,"Action, Drama, War",5.5,September 1941. In a turn of events young lovebirds Kostya and Nastya find themselves on board of a barge that will evacuate people from sieged Leningrad. At night the barge gets into the ...                See full summary »,Aleksey Kozlov,/name/nm1823246/,"Maria Melnikova, 
Andrey Mironov-Udalov, 
Gela Meskhi, 
Anastasiya Melnikova","/name/nm10397982/,/name/nm10369868/,/name/nm4504967/,/name/nm0578208/",1305,
tt0120192,Stag,1997,R,91 min,"Action, Drama, Thriller",5.6,"A group of men are having a bachelor party. But when misfortune befalls one of the strippers at the stag, a convoluted scheme is hatched by the party-goers to avoid blame.",Gavin Wilding,/name/nm0928691/,"John Stockwell, 
Mario Van Peebles, 
Jerry Stiller, 
Gerald Anthony","/name/nm0007082/,/name/nm0005522/,/name/nm0005467/,/name/nm0030882/",1048,
tt0417976,Wu ji,2005,PG-13,121 min,"Action, Drama, Fantasy",5.6,"Empowered by the love of a slave (Jang), a royal concubine (Cheung) is given the chance to make an extraordinary decision.",Kaige Chen,/name/nm0155280/,"Cecilia Cheung, 
Jang Dong-Gun, 
Hiroyuki Sanada, 
Nicholas Tse","/name/nm0156444/,/name/nm0417520/,/name/nm0760796/,/name/nm0874866/",9330,8186236
tt0112764,Cyber Vengeance,1995,,94 min,"Action, Sci-Fi, Thriller",3.4,A high-tech entrepreneur allows wealthy sportsmen to hunt inmates in a virtual-reality prison.,J. Christian Ingvordsen,/name/nm0409079/,"Robert Davi, 
Matthias Hues, 
J. Gregory Smith, 
Josh Mosby","/name/nm0001108/,/name/nm0400117/,/name/nm0808525/,/name/nm0608239/",245,
tt9647880,Weekend Warriors,2021,,93 min,"Action, Adventure, Thriller",3.6,A fun camping trip turns into a desperate fight for survival after two kids witness a horrific event in the wild. They have to endure the elements and wildlife and they must also find a way to reach civilization before it's too late.,"Brett Bortle, 
Ritchie Greer",/name/nm5537493/,"Corbin Bernsen, 
Jason London, 
Jack Gross, 
Juliet Rusche","/name/nm2758338/,/name/nm0000929/,/name/nm0518715/,/name/nm6632536/,/name/nm9460103/",159,
tt0335453,Suspek,1999,,143 min,"Action, Crime, Drama",7.9,Add a Plot,Toto Natividad,/name/nm0622350/,"Victor Neri, 
Sharmaine Arnaiz, 
Emilio Garcia, 
Raymond Bagatsing","/name/nm0626222/,/name/nm0035978/,/name/nm1047889/,/name/nm0046532/",66,
tt9800694,The Wolf Pack,2019,TV-14,95 min,"Action, War",4.2,"""The Wolf Pack"" are on a mission to reach Kafr Cenneh. On the way there the 9 commandos must face the enemy which outnumbers them by far.",Burak Akyol,/name/nm4252571/,"Gökhan Mumcu, 
Serhan Çeliker, 
Temmuz Gürkan Karaca, 
Cem Okyay","/name/nm1759339/,/name/nm10485136/,/name/nm9828762/,/name/nm10485137/",145,
tt11564214,End Game,2021,,119 min,"Action, Comedy, Crime",6.2,"When an assassin loses his memory, an unsuccessful actor exchanges identities with him.",Xiaozhi Rao,/name/nm8824211/,"Andy Lau, 
Yang Xiao, 
Regina Wan, 
Yi Cheng","/name/nm0490489/,/name/nm4763789/,/name/nm5346530/,/name/nm10270255/",921,
tt0054120,The Night Fighters,1960,Not Rated,90 min,"Action, Drama, Romance",6,"In 1941, the IRA plans a campaign to coincide with the planned German invasion of England. Dermot O'Neill finds it easy to get into the IRA, but can he get out?",Tay Garnett,/name/nm0307819/,"Robert Mitchum, 
Richard Harris, 
Anne Heywood, 
Dan O'Herlihy","/name/nm0000053/,/name/nm0001321/,/name/nm0382391/,/name/nm0641397/",322,
tt0174264,Teenager,1974,R,,"Drama, Action",5.4,"A film company arrives in a small town to shoot a biker movie. The film's director encourages his actors to ""live"" their parts, and the results are clashes with the townspeople that end in murder.",Gerald Seth Sindell,/name/nm0801780/,"Andrea Cagan, 
Joe Warfield, 
Sue Bernard, 
Barry Cahill","/name/nm0128498/,/name/nm0912197/,/name/nm0076396/,/name/nm0128638/",91,
tt1395025,Agent Vinod,2012,Not Rated,157 min,"Action, Adventure, Thriller",5.2,A series of seemingly unconnected events across the world leads to Agent Vinod undertaking a globe-trotting mission to discover why his colleague was murdered.,Sriram Raghavan,/name/nm1437189/,"Kareena Kapoor, 
Saif Ali Khan, 
Rajat Kapoor, 
Adil Hussain","/name/nm0004626/,/name/nm0451307/,/name/nm0438494/,/name/nm1300009/",7728,632446
tt3959690,Raiders of the Lost Shark,2015,Not Rated,71 min,"Action, Adventure, Comedy",1.7,"A prehistoric shark is released into a the waters near a small lake community as a result of an oil drilling accident, and proceeds to wreak havoc on nearby swimmers.",Brett Kelly,/name/nm1448482/,"Candice Lidstone, 
Jessica Huether, 
Catherine Mary Clark, 
Lawrence Evenchick","/name/nm5632649/,/name/nm6710647/,/name/nm5521617/,/name/nm5062337/",928,
tt0090779,Bullies,1986,R,90 min,"Action, Drama, Thriller",5.3,"The Morris family moves from the city in an attempt to make a new life in a small resort town, only to be confronted by a sadistic rural clan, the Cullens.",Paul Lynch,/name/nm0528420/,"Jonathan Crombie, 
Janet-Laine Green, 
Stephen Hunter, 
Dehl Berti","/name/nm0188592/,/name/nm0337945/,/name/nm0403044/,/name/nm0078046/",538,2995527
tt1724962,Beyond Outrage,2012,R,110 min,"Action, Crime, Drama",6.7,"As the police launch a full-scale crackdown on organized crime, it ignites a national yakuza struggle between the Sanno of the East and Hanabishi of the West.",Takeshi Kitano,/name/nm0001429/,"Toshiyuki Nishida, 
Tomokazu Miura, 
Takeshi Kitano, 
Ryô Kase","/name/nm0632664/,/name/nm0594257/,/name/nm0001429/,/name/nm1076976/",6881,
tt0049094,The Queen of Babylon,1954,Approved,98 min,"Action, Drama",5.3,Beautiful goatherd helps Chaldean rebel fight evil king in ancient Babylon.,Carlo Ludovico Bragaglia,/name/nm0103855/,"Rhonda Fleming, 
Ricardo Montalban, 
Roldano Lupi, 
Carlo Ninchi","/name/nm0281766/,/name/nm0001544/,/name/nm0526928/,/name/nm0632426/",147,
tt1301303,Born of Hope,2009,,71 min,"Action, Adventure, Fantasy",6.1,"Set near the end of the Third Age of Middle-earth. Arathorn takes refugees to Taurdal, the village of his father, Arador. Then as Arador begins his campaign against the gathering orc bands ...                See full summary »",Kate Madison,/name/nm2411369/,"Christopher Dane, 
Beth Aynsley, 
Kate Madison, 
Danny George","/name/nm2297708/,/name/nm3151871/,/name/nm2411369/,/name/nm1861598/",2405,
tt9089294,The Seven Deadly Sins: Prisoners of the Sky,2018,TV-14,99 min,"Animation, Action, Adventure",7.1,The Seven Deadly Sins travel to the Sky Temple in search of an elusive ingredient.,"Yasuto Nishikata, 
Noriyuki Abe",/name/nm7642612/,"Yûki Kaji, 
Sora Amamiya, 
Misaki Kuno, 
Aoi Yûki","/name/nm0008352/,/name/nm2569233/,/name/nm6233871/,/name/nm4909523/,/name/nm2976492/",5025,
tt10218674,The Bravest,2019,PG-13,118 min,"Action, Drama",5.7,Chinese firefighters struggle to contain a huge fire after an oil pipeline explodes.,Tony Chan,/name/nm0151135/,"Xiaoming Huang, 
Jiang Du, 
Zhuo Tan, 
Zi Yang","/name/nm2119781/,/name/nm8018569/,/name/nm3431007/,/name/nm4429082/",1017,290217
tt2437954,Singh Saab the Great,2013,Not Rated,134 min,"Action, Drama",5.7,A tax collector willing to reform the society with the thought of change instead of revenge tries to control himself while attempting to teach a lesson to the man responsible behind his wife's death.,Anil Sharma,/name/nm0788858/,"Sunny Deol, 
Urvashi Rautela, 
Prakash Raj, 
Amrita Rao","/name/nm0219971/,/name/nm5856898/,/name/nm0695177/,/name/nm1182255/",2382,223660
tt2404217,The Fighter Pilot,2013,,144 min,"Action, Drama, Mystery",7.3,"A young woman and her brother explore the history of their grandfather, who died in the WW2. They start contacting the men who flew with him, asking them about who he was.",Takashi Yamazaki,/name/nm0945724/,"Jun'ichi Okada, 
Haruma Miura, 
Mao Inoue, 
Gaku Hamada","/name/nm0645411/,/name/nm2067218/,/name/nm1800111/,/name/nm1204924/",2628,
tt0188568,Rage,1997,,97 min,Action,7,"Overcome by an irrational rage, a 17 year-old hatchet man kidnaps his boss who had managed to cover up his true indentity and become part of the estabishment.The Kid takes this one time ...                See full summary »",Slobodan Skerlic,/name/nm0804080/,"Lazar Ristovski, 
Nikola Djuricko, 
Nebojsa Glogovac, 
Bojana Maljevic","/name/nm0728476/,/name/nm0229314/,/name/nm0322977/,/name/nm0539759/",2202,
tt4020624,Lingaa,2014,Not Rated,174 min,"Action, Comedy, Drama",5.6,A small-time thief reforms after learning about the role played by his grandfather in building a dam.,K.S. Ravikumar,/name/nm0433893/,"Rajinikanth, 
Anushka Shetty, 
Sonakshi Sinha, 
Jagapathi Babu","/name/nm0707425/,/name/nm2011932/,/name/nm3848064/,/name/nm0045075/",5878,
tt2083231,Java Heat,2013,R,104 min,"Action, Crime, Thriller",5.1,A Muslim detective teams with an American posing as a graduate student to find the man behind a series of deadly terrorist bombings in Indonesia.,Conor Allyn,/name/nm3440937/,"Kellan Lutz, 
Verdi Solaiman, 
Mickey Rourke, 
Ario Bayu","/name/nm1553725/,/name/nm2681362/,/name/nm0000620/,/name/nm2523085/",4873,
tt0047388,The Raid,1954,Approved,83 min,"Action, Drama, War",6.9,"A group of Confederate prisoners escape to Canada and plan to rob the banks and set fire to the small town of Saint Albans, Vermont. To get the lay of the land, their leader spends a few ...                See full summary »",Hugo Fregonese,/name/nm0293707/,"Van Heflin, 
Anne Bancroft, 
Richard Boone, 
Lee Marvin","/name/nm0001336/,/name/nm0000843/,/name/nm0095524/,/name/nm0001511/",958,
tt19869024,Sayen,,,,Action,,"Sayen is hunting down the men who murdered her grandmother. Using her training and knowledge of nature, she is able to turn the tables on them, learning of a conspiracy from a corporation that threatens her people's ancestral lands.",Alexander Witt,/name/nm0936838/,"Rallen Montenegro, 
Arón Piper, 
Loreto Aravena, 
Roberto Garcia","/name/nm9877220/,/name/nm1422693/,/name/nm2854523/,/name/nm10250359/",,
tt0099564,"Feuer, Eis & Dynamit",1990,PG,106 min,"Action, Comedy, Sport",3.8,A tycoon's children and creditors compete for his money in an athletic contest.,Willy Bogner,/name/nm0091854/,"Roger Moore, 
Shari Belafonte, 
Simon Shepherd, 
Uwe Ochsenknecht","/name/nm0000549/,/name/nm0004737/,/name/nm0791871/,/name/nm0643805/",1044,
